ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_w1,flux_w2,flux_w3,flux_w4,fracdev,fracdev_ivar,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_weight_al,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nest4096,objid,parallax,parallax_ivar,pmdec,pmdec_ivar,pmra,pmra_ivar,psfdepth_g,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_r,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,shapedev_e1,shapedev_e1_ivar,shapedev_e2,shapedev_e2_ivar,shapedev_r,shapedev_r_ivar,shapeexp_e1,shapeexp_e1_ivar,shapeexp_e2,shapeexp_e2_ivar,shapeexp_r,shapeexp_r_ivar,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,gaia_pointsource,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id
8796128867516619,40.6365878215096,217.235681138396,51.2761088311408,195.030755686937,65.801378768064,73.1062056254462,58170.4682153873,57461.4576885705,0,546956,2982.93,241.926,2787.62,3053.95,3286.55,3217.87,3350.73,3.91189e+10,0.874066,4.64112,36.4611,23.2191,39.6998,37.5634,15.6021,22.6461,20.8334,18.5954,19.0854,18.503,18.5631,19.517,0.01024,0.213801,1.14653,3.88913,0.213801,1.14653,3.88913,2.96196,0.579542,0.001703,2.5e-05,36.3979,23.1943,39.6908,37.5602,0.239807,14192.2,0,0,0.063277,0.066601,0.536869,8.33863,0,0.874201,0.866552,0.852188,0.103921,0.10871,0.072328,0,0,0,0,0,0,0,0,0,613.832,122.772,44.9453,1.82344,3658858,22.6791,20.8556,18.5973,19.0865,18.5033,18.5632,19.5294,0.970143,0.979788,0.998266,0.998935,0.999773,0.999914,0.988644,43392605,203,0,0,0,0,0,0,893.133,5.69208,1.11103,0.002286,2.7e-05,167.98,79.1597,1.74792,1.96583,1.31063,4.91111e+10,38.2922,0.70378,0.98762,13.2523,1.30639,0.582794,0.131176,1.05648,0,137321,1.32617,-0.196079,9.09971,-0.163985,8.24925,0.113019,1080.66,0.464864,6151.36,-0.500928,1625.79,4.45523,1682.97,10.6023,25.673,62.6421,17.6573,1.6377,0.186294,51.8819,-0.489237,0.583271,-0.059906,0.932137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,193,193,28,29,3,8001,0,0,2173p407,"",COMP,2175p408
8796128795754826,40.3968933189638,217.69826647573,51.246581627836,195.709215031357,65.5890100863459,72.2101317735179,58170.4682153873,57461.4576885705,0,545861,153.63,384.229,1036.2,1133.39,1169.25,1140.01,1186.44,2.04325e+10,0.435499,2.04395,10.058,5.46717,-32.7135,-166.934,6.13979,23.4025,21.7238,19.9937,20.6556,NaN,NaN,20.5296,0.011796,0.130557,0.619771,1.88112,0.130557,0.619771,1.88112,3.6756,0.719286,0.001547,2e-05,10.0379,5.46046,-32.7049,-166.917,0.281621,3642.24,0,0,0.36185,0.577728,0.868742,2.32487,0,0.933566,0.929737,0.933516,0.088896,0.092407,0.064506,0,0,0,0,0,0,0,0,0,741.891,147.456,71.2718,1.69108,3658870,23.4404,21.7494,19.9959,20.6569,NaN,NaN,20.5439,0.965683,0.976752,0.998003,0.998773,0.999738,0.999901,0.986929,43390798,330,0,0,0,0,0,0,1062.56,5.62933,1.09253,0.002034,2.4e-05,202.506,135.058,1.80299,1.94282,1.18677,1.60375e+10,92.9817,0.735076,0.803106,1.40017,0.633141,0.551954,0.120335,0.775325,0,138347,1.20546,0.059286,1.00716,0.004127,0.496811,0.051663,411.69,-0.294246,398.404,0.077125,156.872,2.43428,48.0163,7.06075,15.0868,19.2445,4.63106,-1.28652,-0.75115,30.5449,-0.661032,NaN,NaN,0.548006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,199,200,22,22,4,8001,0,0,2175p405,"",COMP,2175p408
8796128795755633,40.447948562119,217.448660982777,51.1950476389478,195.406029059476,65.7386476657524,72.5201678164614,58170.4682153873,57461.4576885705,0,545861,2764.87,1084.79,85825.9,131174,148886,146544,150473,3.04282e+11,30.9506,78.2017,231.071,149.907,291.803,384.791,161.04,18.7733,17.767,16.5906,17.0604,16.3373,16.0369,16.9827,0.012054,2.8708,7.3385,15.2731,2.8779,7.36241,15.3196,1.31332,0.266859,0.000722,1.3e-05,230.599,149.719,291.724,384.752,0.743872,402216,0.036185,0.052483,0.168139,0.182784,0.242444,2.15203,0.037015,0.792573,0.787685,0.789448,0.104636,0.10161,0.098993,0,0,0,0,0,0,0,0,0,611.817,111.019,49.7885,1.01901,3658860,18.8121,17.7931,16.5929,17.0618,16.3376,16.037,16.9973,0.964947,0.97625,0.997959,0.998746,0.999732,0.999899,0.986645,43392257,1137,0,0,0,0,0,0,893.698,5.62933,1.09253,0.002034,2.4e-05,147.022,88.8195,1.74087,2.07122,1.27998,1.09123e+12,56.3188,1.29883,1.29946,64.8605,5.83219,0.62894,0.142007,2.93752,0,137322,0.795797,0.35571,35200.8,0.407927,39008,13.2048,126.593,0.618272,33597.1,-0.150966,29688.6,2.11848,5457.48,174.864,201.8,264.268,77.3423,7.83929,1.36148,267.637,-0.468954,0.724241,0.300522,0.404404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,202,202,24,25,3,8001,0,0,2175p405,"",COMP,2175p408
8796128795691351,40.5123433020085,217.264039424881,51.1798072583254,195.160748329358,65.8369133838597,72.8108389626244,58170.4682153873,57461.4576885705,0,545860,1267.52,1969.26,1443.66,1798.73,1883.96,1806.74,1929.6,1.52915e+10,3.35153,9.0526,9.65071,4.11387,9.56116,165.579,18.158,21.1869,20.1081,20.0386,20.9644,20.0487,16.9525,19.3523,0.011365,0.382049,1.04332,2.11373,0.3933,1.07189,2.16331,1.6858,0.349387,0.000996,1.7e-05,9.63214,4.10901,9.55875,165.563,0.138155,31424.7,0.483246,0.536599,5.45398,9.01545,10.4807,5.33597,0.373535,0.941175,0.942239,0.926971,0.144933,0.14857,0.128781,0,0,0,0,0,0,0,0,0,601.641,121.407,44.1716,1.09075,3658858,21.2234,20.1327,20.0407,20.9657,20.049,16.9526,19.3661,0.966917,0.977593,0.998076,0.998818,0.999748,0.999905,0.987404,43392207,2391,0,0,0,0,0,0,870.898,5.58841,1.08629,0.002116,2.5e-05,164.878,77.5143,1.77008,1.98426,1.33111,1.47527e+10,72.5109,0.808858,0.852,5.11306,1.01021,0.42102,0.092569,0.785273,0,138346,0.766581,-0.097912,19.7808,-0.066745,14.4555,0.1699,693.544,0.184612,1441.63,-0.03534,454.819,5.96796,29.1856,21.5337,27.6331,12.5062,2.42879,0.301644,0.690302,30.2814,-0.924965,0.91666,3.09641,-0.674603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,203,203,25,25,3,8001,0,0,2172p405,"",COMP,2175p408
8796128795690862,40.4825146078731,217.211461114988,51.1338721643953,195.129736727432,65.8859360155131,72.7882777856658,58170.4682153873,57443.4763310167,0,545860,1816.78,1559.24,12604.1,12677.3,12829.2,12681.1,13091.4,3.34706e+11,1.57577,6.22724,31.1714,16.0192,13.5964,175.976,14.7922,22.0063,20.5143,18.7656,19.4884,19.6664,16.8864,19.5749,0.011158,0.61483,2.45606,5.89161,0.61483,2.45606,5.89161,2.96509,0.574915,0.001411,1.9e-05,31.1125,16.0006,13.593,175.96,0.581187,26248.7,0.011393,0.002451,0.236172,0.313959,2.84767,2.73881,0.001683,0.718339,0.858564,0.84873,0.093805,0.090634,0.076489,0,0,0,0,0,0,0,0,0,605.072,128.377,89.65,1.50371,3658860,22.0421,20.5384,18.7677,19.4897,19.6667,16.8865,19.5884,0.967509,0.977996,0.998111,0.998839,0.999752,0.999906,0.987632,43392181,1902,0,0,0,0,0,0,885.674,5.58841,1.08629,0.002116,2.5e-05,177.342,182.423,1.72474,1.93411,1.16687,3.29618e+11,32.7542,0.875075,0.946354,15.1483,1.8235,0.636651,0.142058,1.88029,0,138346,0.949987,0.624912,918.421,0.126973,466.19,5.6592,58.3172,-0.033189,225.812,0.019457,225.812,0,241.509,23.8144,42.2659,53.574,12.1321,0.510591,0.774678,93.6892,-0.721998,-0.17705,2.78025,0.820768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,204,206,25,25,5,8001,0,0,2172p405,"",COMP,2175p408
8796128795691281,40.5092168198957,217.079761752372,51.106327146559,194.970545647655,65.9640181277722,72.9553763309533,58170.4682153873,57461.4576885705,0,545860,3192.63,1927.2,680.05,764.854,803.551,782.639,819.725,6.65927e+09,0.948791,3.03833,1.67797,-0.532084,58.8574,-1062.85,5.48605,22.5571,21.2934,21.938,NaN,18.0755,NaN,20.6519,0.009795,0.214311,0.692816,1.26177,0.230626,0.772824,1.4651,3.00227,0.59749,0.001496,2.1e-05,1.67519,-0.531542,58.8446,-1062.76,0.227575,3691.69,1.19358,1.8168,62.6606,145.345,0.457897,0.959424,1.73222,0.973291,0.962521,0.976007,0.060965,0.127315,0.052085,0,0,0,0,0,0,0,0,0,877.782,197.055,45.2106,1.27393,3658857,22.5886,21.3146,21.9398,NaN,18.0757,NaN,20.6637,0.971422,0.980659,0.998342,0.998981,0.999783,0.999918,0.989135,43392527,2321,0,0,0,0,0,0,1246.3,5.58841,1.08629,0.002116,2.5e-05,276.336,79.6772,1.7911,1.84339,1.32579,8.10997e+09,53.0025,0.844779,0.844445,2.4245,0.802459,0.677081,0.121588,0.907035,0,137321,0.650908,-0.038417,1.2126,-0.007819,0.4293,0.068676,192.72,0.351773,363.431,-0.235217,256.088,3.91149,17.2915,13.2048,19.2414,2.90261,-0.410868,2.27591,-4.85219,17.6624,NaN,NaN,NaN,-1.27613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,5,197,199,24,24,3,8001,0,0,2172p405,"",COMP,2175p408
8796128867452899,40.7486193270749,217.152752046767,51.3408097981392,194.853209601777,65.8076247173728,73.419292299027,58170.4682153873,57461.4576885705,0,546955,418.758,1781.57,283638,435289,472694,476322,481768,4.12973e+12,69.524,93.0671,85.0517,61.4304,518.448,2104.54,120.132,17.8947,17.578,17.6758,18.029,15.7132,14.1921,17.3009,0.011486,13.9053,18.8219,24.5418,13.9158,18.8374,24.564,3.73265,0.735092,0.00198,2.8e-05,84.8863,61.357,518.316,2104.33,0.249812,335833,0.004093,0.004197,0.103116,0.119764,0.060418,0.630405,0.005049,0.99713,0.997299,0.685731,0.003565,0.003537,0.015139,0,0,0,0,0,0,0,0,0,614.841,120.145,44.7226,0.328703,3658856,17.9316,17.6029,17.6779,18.0303,15.7135,14.1922,17.3148,0.966571,0.977357,0.998055,0.998805,0.999745,0.999904,0.987271,43392904,2019,0,0,0,0,0,0,893.681,5.66445,1.11055,0.002617,3.1e-05,178.299,79.592,1.74181,1.61097,1.27549,1.60058e+12,63.7461,8.6357,4.24147,8.02039,0.922671,0.607002,0.129978,3.22118,0,136298,0.288111,-0.368488,16370.6,-0.684423,11777.6,1.20241,7410.92,-0.422681,341849,0.11077,241320,2.63838,27650.9,494.303,355.879,164.001,52.606,23.0653,11.0366,333.155,-0.352434,2.31683,1.5213,-0.36314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,216,216,29,30,2,8001,0,0,2170p407,"",COMP,2175p408
8796128867454086,40.8256879188896,217.140824991521,51.4026113082933,194.778045751991,65.7809726540346,73.5970306255022,57895.3314468674,57467.4111574067,764039,546955,544.369,2840.35,2.14502e+06,4.45335e+06,5.39778e+06,5.23529e+06,5.49508e+06,0,253.196,641.63,1081.89,651.793,434.324,-4.17735,1230.37,16.4914,15.4818,14.9145,15.4647,15.9055,NaN,14.7749,0.013006,26.8917,69.0087,133.85,26.8917,69.0087,133.85,2.13231,0.44481,0.001511,2.4e-05,1079.51,650.911,434.198,-4.1769,0.330287,5.43197e+06,4e-06,3e-06,0.000726,0.000816,0.043757,62.0589,1e-06,0.999138,0.999053,0.99905,0.002143,0.005328,0.006162,0,0,0,0,0,0,0,0,0,412.648,124.495,58.973,1.02322,3658856,16.5332,15.5099,14.9169,15.4662,15.9058,NaN,14.7907,0.96223,0.974398,0.997798,0.998647,0.999711,0.999891,0.985598,43392940,3206,0,0,0,0,0,0,533.697,5.66445,1.11055,0.002617,3.1e-05,176.017,104.295,2.09143,1.86079,1.27654,0,79.7897,3.58823,4.26785,227.99,21.9087,0.82448,0.161575,4.85492,0,136298,0.719286,-0.017925,405817,0.167674,681731,1.82056,106982,-0.108379,4.07426e+06,0.557099,6.90172e+06,6.49847,44783.5,952.295,1184.7,1576.35,434.12,16.8806,-0.020363,1784.61,-0.549263,-0.439584,NaN,-0.12627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,203,204,31,31,3,8001,0,0,2170p407,L2,COMP,2175p408
8796128867451675,40.672236446515,217.168968547828,51.2812117757874,194.932127114592,65.8308336715101,73.239118061529,58170.4682153873,57461.4576885705,0,546955,248.172,732.306,1171.83,1192.91,1210.54,1201.17,1223.58,2.20516e+10,1.04749,3.37643,9.06846,-0.402211,-17.6727,-13.1792,7.68754,22.4496,21.1789,20.1062,NaN,NaN,NaN,20.2855,0.010314,0.398537,1.29749,2.98104,0.398537,1.29749,2.98104,3.06226,0.600226,0.001783,2.5e-05,9.05262,-0.40178,-17.6687,-13.178,0.615825,2221.66,0,0,0.272696,2.93503,0.802251,35.1302,0,0.847234,0.845727,0.563187,0.084357,0.090816,0.538068,0,0,0,0,0,0,0,0,0,599.771,122.479,12.6063,1.28159,3658859,22.4828,21.2012,20.1081,NaN,NaN,NaN,20.298,0.96993,0.979644,0.998254,0.998927,0.999771,0.999914,0.988562,43392633,795,0,0,0,0,0,0,862.744,5.66445,1.11055,0.002617,3.1e-05,167.284,27.4974,1.77843,1.96992,1.30589,2.18381e+10,18.2394,0.850295,0.695717,1.06957,0.806065,0.53985,0.110131,0.425807,0,137321,0.903162,0.18581,48.4835,-0.393506,81.5698,3.8709,6.00824,0.124104,2.40047,0.106794,2.43908,0.101087,195.225,15.9902,23.3948,15.8415,-0.311276,-0.746158,-0.065645,20.2841,NaN,NaN,NaN,0.189959,0,0,0,0,0,2048,1,0,0,0,0,0,0,0,0,4,3,199,201,30,30,2,8001,0,0,2170p407,"",COMP,2175p408
8796128867451603,40.6680034712398,217.049583005539,51.2316647148096,194.810831849489,65.9137007885809,73.3290167178446,58170.4682153873,57461.4576885705,0,546955,1492.33,672.881,2800.9,3633.2,3931.16,3799.67,4033.05,2.67526e+10,6.13099,8.51764,1.67855,-3.61163,-52.4002,-90.759,12.1555,20.5312,20.1742,21.9377,NaN,NaN,NaN,19.7881,0.010155,0.794613,1.11482,1.60522,0.931727,1.33281,1.86396,1.78133,0.3729,0.001337,2.2e-05,1.67566,-3.60782,-52.3884,-90.7513,0.222682,21107.9,0.466131,0.551708,18.781,4.69683,1.14562,6.94736,0.38719,0.816713,0.824297,0.819509,0.100269,0.105682,0.102641,0,0,0,0,0,0,0,0,0,732.88,154.296,44.6644,0.367624,3658859,20.5638,20.1962,21.9395,NaN,NaN,NaN,19.8004,0.970385,0.979953,0.99828,0.998944,0.999775,0.999915,0.988737,43392714,723,0,0,0,0,0,0,1051.12,5.66445,1.11055,0.002617,3.1e-05,212.456,78.1239,1.76208,1.91979,1.31968,1.62532e+10,51.2284,0.921693,0.944966,15.9548,1.21619,0.536148,0.158079,0.864677,0,137321,0.395823,-0.069311,108.291,0.477827,137.976,0.728575,306.378,-0.604587,2511.73,-0.186284,1396.22,8.27429,470.801,49.114,33.9009,2.23645,-2.20313,-1.91541,-0.427158,24.6513,NaN,NaN,NaN,-2.13917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,196,199,32,32,3,8001,0,0,2170p407,"",COMP,2175p408
8796128867455034,40.8725416735963,216.967437520412,51.3762275903863,194.558900042071,65.8765164148335,73.844510624492,57920.2693157307,57443.4748263867,0,546955,2346.77,3483.45,49647.6,77987.9,79789.1,79627.8,80599.3,3.67806e+11,11.1142,30.3926,64.9487,47.797,120.436,332.112,57.7754,19.8853,18.7931,17.9686,18.3015,17.2981,16.1968,18.0956,0.010492,2.17111,5.99755,11.5068,2.17111,5.99755,11.5068,3.73225,0.751272,0.002233,3e-05,64.8333,47.7448,120.408,332.083,0.191492,98182.3,3.7e-05,5.4e-05,0.044273,0.042385,0.145902,1.14303,9.1e-05,0.998079,0.99809,0.798025,0.010476,0.08233,0.009334,0,0,0,0,0,0,0,0,0,397.423,118.051,69.8364,1.10323,3658980,19.919,18.8158,17.9705,18.3027,17.2984,16.1969,18.1083,0.96942,0.979297,0.998224,0.998909,0.999767,0.999912,0.988366,43398266,4154,0,0,0,0,0,0,531.686,5.66445,1.11055,0.002617,3.1e-05,164.23,132.643,1.95913,1.91394,1.22348,5.29765e+11,13.7269,1.58317,0.994339,6.48518,1.11122,0.635759,0.13827,1.01919,0,136297,0.707447,0.123105,1522.07,-0.034381,773.631,0.521931,4418.85,0.19982,42965.5,0.168377,37792.6,2.3206,6704.19,107.485,148.49,125.252,41.3833,5.69031,1.81143,216.651,-0.33218,1.00433,1.10148,0.137842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,206,208,32,32,4,8001,0,0,2170p407,"",COMP,2175p408
8796128938950873,40.884208126206,216.953712889973,51.3809837993788,194.535073548834,65.8804088127464,73.8815105736121,57920.2693157307,57443.4748263867,0,548046,469.542,209.437,4298.98,5500.12,5867.9,5554.93,6009.09,7.41261e+10,1.55568,8.36741,30.4528,18.3391,-41.5009,-252.518,19.3787,22.0202,20.1935,18.7909,19.3416,NaN,NaN,19.2817,0.010443,0.315848,1.71605,4.01096,0.323082,1.75341,4.11735,3.21347,0.652459,0.001968,2.8e-05,30.399,18.3192,-41.4912,-252.496,0.175657,35731.1,0.224427,0.209087,1.00683,1.1542,1.08977,2.26582,0.174175,0.991449,0.990603,0.822323,0.029226,0.028323,0.019386,0,0,0,0,0,0,0,0,0,395.858,119.285,52.5096,1.83763,3658980,22.0538,20.2161,18.7929,19.3427,NaN,NaN,19.2943,0.96956,0.979392,0.998232,0.998914,0.999768,0.999913,0.98842,43398352,217,0,0,0,0,0,0,532.186,5.48009,1.07314,0.00253,3e-05,167.025,107.479,1.95821,1.89786,1.11888,6.45823e+10,55.4125,0.896358,0.83837,1.76928,0.698503,0.63747,0.147992,0.94768,0,136297,0.921795,0.006824,13420.5,-0.002144,13420.4,0.005051,13528,-0.14784,5296.33,0.117417,7267.25,2.84593,3267.92,15.1609,43.469,54.4936,14.7973,-1.84086,-1.32635,62.6393,-0.549881,NaN,NaN,0.501484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,206,206,31,31,3,8001,0,0,2168p410,"",COMP,2175p408
8796128938951538,40.9208531672367,216.900777622656,51.3921285595401,194.449988611517,65.8991435864313,74.0061590561182,57920.2693157307,57443.4748263867,0,548046,1019.88,712.32,7102.7,8057.87,8315.14,8203.98,8401.73,1.00424e+11,1.11957,5.88708,39.4705,19.7917,4.50999,119.732,15.5045,22.3774,20.5753,18.5093,19.2588,20.8646,17.3045,19.5239,0.011023,0.413531,2.19778,5.84452,0.41354,2.19782,5.84463,4.29584,0.827875,0.002333,2.9e-05,39.3969,19.769,4.50889,119.721,0.338832,7739.33,0,0,0.077924,0.054866,4.41296,2.74823,0,0.99114,0.990184,0.990228,0.024785,0.02532,0.020105,0,0,0,0,0,0,0,0,0,395.858,119.285,52.5096,1.81369,3658980,22.4128,20.5991,18.5113,19.26,20.8648,17.3046,19.5372,0.967897,0.97826,0.998134,0.998853,0.999755,0.999908,0.987781,43398373,882,0,0,0,0,0,0,532.186,5.48009,1.07314,0.00253,3e-05,167.025,107.479,1.95821,1.89786,1.11888,1.32354e+11,88.2833,0.860885,0.949632,6.69142,0.891255,0.51389,0.098109,1.39468,0,136297,1.06191,-0.234042,85.0636,0.393612,84.1557,0.293211,1579.43,0.374429,1907.91,-0.321913,1773.03,1.74916,529.887,16.601,46.1485,81.6556,17.9873,0.217769,0.64922,77.4435,-0.748695,-1.60479,3.56025,1.02586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,199,200,30,31,3,8001,128,0,2168p410,"",COMP,2175p408
8796128938951912,40.9443020638742,216.781677592482,51.3664069627032,194.306829247223,65.9681319808263,74.1590339612626,58196.4726630859,57443.4748263867,0,548046,2256.28,1034.3,27550.8,33384.7,36685.2,35518.9,37469.6,3.78565e+11,9.49877,21.1119,30.1517,20.2472,120.795,538.186,31.3208,20.0558,19.1887,18.8017,19.2341,17.2949,15.6727,18.7604,0.012223,1.83832,4.13438,6.19983,1.83832,4.13438,6.19983,2.83804,0.580918,0.001828,2.6e-05,30.0893,20.2214,120.762,538.131,0.351977,68478.5,0.07121,0.073897,0.945099,1.18177,0.590746,1.00103,0.048186,0.994908,0.995131,0.993451,0.037284,0.064223,0.031811,0,0,0,0,0,0,0,0,0,620.901,155.167,77.9105,0.879971,3658996,20.0951,19.2151,18.804,19.2355,17.2952,15.6728,18.7752,0.964464,0.975922,0.997931,0.998729,0.999729,0.999898,0.986459,43398687,1256,0,0,0,0,0,0,793.733,5.48009,1.07314,0.00253,3e-05,209.761,153.744,2.28969,2.06757,1.15889,1.62172e+11,16.4184,1.09849,1.10889,3.16475,1.11098,0.670033,0.206845,1.13317,0,135272,0.439926,-0.731279,1539.9,-0.24399,2005.7,0.986544,1904.35,-0.21288,8711.91,0.464253,14887.4,4.7522,347.982,107.315,113.968,50.6899,15.4124,5.16343,2.76013,114.363,-0.431501,1.94029,1.6224,-0.028749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,203,203,31,31,5,8001,0,0,2168p410,"",COMP,2175p408
8796128938951268,40.9095049970179,216.725711521466,51.3149061497585,194.277030414153,66.0217284196063,74.1314118704413,58196.4726630859,57443.4748263867,0,548046,2837.69,556.649,56046.4,65374.8,69244.2,65462.3,70375.6,9.70027e+11,7.79179,37.7115,194.151,104.897,29.2261,-235.029,103.945,20.2709,18.5588,16.7797,17.4481,18.8356,NaN,17.458,0.012842,1.2088,5.92354,16.5125,1.20881,5.92355,16.5125,1.40675,0.288282,0.001007,1.7e-05,193.729,104.757,29.2178,-235.004,0.853286,733813,0.290473,0.096254,0.065042,0.1,2.87224,3.5151,0.019741,0.781779,0.782095,0.779787,0.132505,0.132121,0.124608,0,0,0,0,0,0,0,0,0,482.102,110.172,63.6816,1.72556,3658983,20.3122,18.5866,16.782,17.4495,18.8359,NaN,17.4735,0.962699,0.974718,0.997826,0.998664,0.999715,0.999892,0.985779,43398693,612,0,0,0,0,0,0,609.191,5.48009,1.07314,0.00253,3e-05,139.773,128.732,2.36184,2.30109,1.13561,9.87949e+11,61.8219,0.802897,0.917909,12.0478,2.54286,0.595572,0.116106,0.904301,0,135272,1.11308,0.13436,18851.8,-0.065676,10074.1,7.28919,264.584,0.038887,715.071,0.154285,1190,0.2375,21820.7,55.5988,117.124,229.774,56.2459,0.927077,-0.976025,232.063,-0.667528,-1.38634,NaN,0.691521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,208,209,32,32,4,8001,0,0,2168p410,"",COMP,2175p408
8796128867453735,40.8023651492303,216.872951127076,51.2794380233304,194.517578804425,65.9721708118582,73.771580571597,57920.2693157307,57443.4748263867,0,546955,3330.11,2520.31,5204,5911.25,6174.25,6058.67,6236.45,5.62342e+10,4.01466,8.2755,10.0557,5.08131,11.007,117.145,11.4118,20.9909,20.2055,19.994,20.7351,19.8958,17.3282,19.8566,0.008672,1.09045,2.26668,3.14963,1.09045,2.26669,3.14963,3.16827,0.632878,0.001942,2.7e-05,10.041,5.07673,11.0049,117.136,0.328036,11223.8,0.006141,0.006206,0.609652,1.40603,1.2123,4.36543,0.007882,0.931641,0.931389,0.925092,0.042763,0.042914,0.074281,0,0,0,0,0,0,0,0,0,397.423,118.051,45.4186,0.794462,3658980,21.0188,20.2243,19.9956,20.736,19.896,17.3283,19.8671,0.974654,0.982855,0.998531,0.999098,0.999808,0.999927,0.990374,43398291,2855,0,0,0,0,0,0,531.686,5.66445,1.11055,0.002617,3.1e-05,164.23,73.3593,1.95913,1.91394,1.4397,3.66202e+10,31.5217,0.994737,1.16375,1.06224,0.861619,0.533521,0.070997,0.852825,0,136297,0.35717,0.286299,71.0342,0.031633,50.2145,0.291807,1115.03,-0.609855,2470.02,-0.001478,1183.25,3.83255,81.0049,44.2514,50.6353,17.8726,4.03872,0.484975,0.606048,42.053,-0.74048,0.840006,2.56776,-0.128439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,191,192,30,31,3,8001,0,0,2170p407,"",COMP,2175p408
